"report_time","all_equity","all_A","float_A","restricted_A","change_from","scrapy_time","code"
"2019-09-30","1.71亿","1.71亿","6056.30万","1.11亿","三季报","2020-02-26 16:55:02","300578"
"2019-09-30","1.80亿","1.80亿","6607.23万","1.14亿","三季报","2020-02-26 16:55:07","300579"
"2019-09-30","2.00亿","2.00亿","6610.64万","1.34亿","三季报","2020-02-26 16:55:08","300580"
"2019-09-30","1.72亿","1.72亿","5966.00万","1.12亿","三季报","2020-02-26 16:55:09","300581"
"2019-09-30","1.98亿","1.98亿","1.15亿","8297.21万","三季报","2020-02-26 16:55:10","300582"
"2019-09-30","1.08亿","1.08亿","3450.63万","7343.73万","三季报","2020-02-26 16:55:15","300583"
"2019-09-30","1.20亿","1.20亿","4801.10万","7198.90万","三季报","2020-02-26 16:55:16","300584"
"2019-09-30","1.60亿","1.60亿","8281.98万","7718.02万","三季报","2020-02-26 16:55:19","300585"
"2019-09-30","2.40亿","2.40亿","6344.38万","1.77亿","三季报","2020-02-26 16:55:25","300586"
"2019-09-30","1.82亿","1.82亿","7314.23万","1.09亿","三季报","2020-02-26 16:55:27","300587"
"2019-09-30","1.63亿","1.63亿","7866.00万","8459.15万","三季报","2020-02-26 16:55:33","300588"
"2019-09-30","2.03亿","2.03亿","6306.95万","1.40亿","三季报","2020-02-26 16:55:31","300589"
"2019-09-30","1.61亿","1.61亿","9745.00万","6404.00万","三季报","2020-02-26 16:55:36","300590"
"2019-09-30","3.12亿","3.12亿","1.14亿","1.98亿","三季报","2020-02-26 16:55:38","300591"
"2019-09-30","1.22亿","1.22亿","8670.65万","3567.46万","三季报","2020-02-26 16:55:44","300592"
"2019-09-30","1.65亿","1.65亿","9367.44万","7148.64万","三季报","2020-02-26 16:55:48","300593"
"2019-09-30","8890.67万","8890.67万","2222.67万","6668.00万","三季报","2020-02-26 16:55:49","300594"
"2019-09-30","4.04亿","4.04亿","2.48亿","1.56亿","三季报","2020-02-26 16:55:57","300595"
"2019-09-30","2.05亿","2.05亿","1.22亿","8253.10万","三季报","2020-02-26 16:55:55","300596"
"2019-09-30","2.40亿","2.40亿","1.37亿","1.03亿","三季报","2020-02-26 16:56:01","300597"
"2019-09-30","8000.00万","8000.00万","4836.64万","3163.36万","三季报","2020-02-26 16:56:03","300598"
"2019-09-30","3.04亿","3.04亿","9058.71万","2.13亿","三季报","2020-02-26 16:56:09","300599"
"2019-09-30","3.04亿","3.04亿","1.25亿","1.79亿","三季报","2020-02-26 16:56:14","300600"
"2019-09-30","6.45亿","6.45亿","2.62亿","3.83亿","三季报","2020-02-26 16:56:16","300601"
"2019-09-30","3.06亿","3.06亿","9515.63万","2.11亿","三季报","2020-02-26 16:56:19","300602"
"2019-09-30","2.75亿","2.75亿","8207.66万","1.93亿","三季报","2020-02-26 16:56:23","300603"
"2019-09-30","3.14亿","3.14亿","1.27亿","1.88亿","三季报","2020-02-26 16:56:28","300604"
"2019-09-30","1.65亿","1.65亿","7348.48万","9182.93万","三季报","2020-02-26 16:56:34","300605"
"2019-09-30","8920.00万","8920.00万","3884.00万","5036.00万","三季报","2020-02-26 16:56:38","300606"
"2019-06-30","1.32亿","1.32亿","5758.07万","7428.83万","半年报","2020-02-26 16:56:41","300607"
"2019-09-30","1.58亿","1.58亿","1.03亿","5510.71万","三季报","2020-02-26 16:56:40","300608"
"2019-09-30","1.01亿","1.01亿","5488.42万","4598.49万","三季报","2020-02-26 16:56:51","300609"
"2019-09-30","1.51亿","1.51亿","4994.46万","1.01亿","三季报","2020-02-26 16:56:46","300610"
"2019-09-30","1.79亿","1.79亿","7339.76万","1.06亿","三季报","2020-02-26 16:56:53","300611"
"2019-09-30","1.62亿","1.62亿","4533.74万","1.17亿","三季报","2020-02-26 16:56:58","300612"
"2019-09-30","4444.48万","4444.48万","1294.45万","3150.03万","三季报","2020-02-26 16:57:04","300613"
"2019-09-30","1.90亿","1.90亿","5373.23万","1.36亿","三季报","2020-02-26 16:57:07","300615"
"2019-09-30","1.99亿","1.99亿","6911.04万","1.30亿","三季报","2020-02-26 16:57:08","300616"
"2019-09-30","1.00亿","1.00亿","3670.50万","6330.00万","三季报","2020-02-26 16:57:14","300617"
"2019-09-30","2.69亿","2.69亿","1.60亿","1.09亿","三季报","2020-02-26 16:57:19","300618"
"2019-09-30","7468.00万","7468.00万","3008.70万","4459.30万","三季报","2020-02-26 16:57:23","300619"
"2019-09-30","9033.70万","9033.70万","2279.96万","6753.74万","三季报","2020-02-26 16:57:28","300620"
"2019-09-30","2.08亿","2.08亿","6436.02万","1.44亿","三季报","2020-02-26 16:57:34","300621"
"2019-09-30","1.22亿","1.22亿","5438.28万","6771.12万","三季报","2020-02-26 16:57:42","300622"
"2019-09-30","2.70亿","2.70亿","1.06亿","1.63亿","三季报","2020-02-26 16:57:37","300623"
"2019-09-30","8142.75万","8142.75万","4940.00万","3202.75万","三季报","2020-02-26 16:57:44","300624"
"2019-09-30","2.80亿","2.80亿","9232.76万","1.88亿","三季报","2020-02-26 16:57:48","300625"
"2019-09-30","1.80亿","1.80亿","9628.76万","8371.24万","三季报","2020-02-26 16:57:55","300626"
"2019-09-30","2.44亿","2.44亿","1.03亿","1.41亿","三季报","2020-02-26 16:57:59","300627"
"2019-09-30","5.99亿","5.99亿","1.49亿","4.50亿","三季报","2020-02-26 16:58:04","300628"
"2019-10-15","1.21亿","1.21亿","4353.48万","7772.09万","非公开发行股票","2020-02-26 16:58:11","300629"
"2019-09-30","2.75亿","2.75亿","1.48亿","1.26亿","三季报","2020-02-26 16:58:07","300630"
"2019-12-11","1.06亿","1.06亿","7032.30万","3523.10万","激励股份上市","2020-02-26 16:58:17","300631"
"2019-09-30","1.83亿","1.83亿","5782.17万","1.25亿","三季报","2020-02-26 16:58:22","300632"
"2019-09-30","4.06亿","4.06亿","1.97亿","2.09亿","三季报","2020-02-26 16:58:28","300633"
"2019-09-30","4.00亿","4.00亿","2.01亿","1.99亿","三季报","2020-02-26 16:58:34","300634"
"2019-09-30","1.36亿","1.36亿","5928.85万","7704.55万","三季报","2020-02-26 16:58:33","300635"
"2019-09-30","8095.10万","8095.10万","4714.79万","3380.31万","三季报","2020-02-26 16:58:37","300636"
"2019-09-30","2.35亿","2.35亿","1.24亿","1.11亿","三季报","2020-02-26 16:58:38","300637"
"2019-09-30","1.21亿","1.21亿","3990.00万","8128.86万","三季报","2020-02-26 16:58:41","300638"
"2019-09-30","2.17亿","2.17亿","1.08亿","1.09亿","三季报","2020-02-26 16:58:51","300639"
"2019-09-30","2.21亿","2.21亿","7769.59万","1.43亿","三季报","2020-02-26 16:58:47","300640"
"2019-09-30","4.90亿","4.90亿","2.23亿","2.66亿","三季报","2020-02-26 16:58:59","300641"
"2019-10-14","9081.75万","9081.75万","5350.80万","3730.94万","注销回购股份","2020-02-26 16:58:56","300642"
"2019-09-30","2.00亿","2.00亿","8373.49万","1.16亿","三季报","2020-02-26 16:59:06","300643"
"2019-09-30","6400.00万","6400.00万","4122.19万","2277.81万","三季报","2020-02-26 16:59:04","300644"
"2019-09-30","1.27亿","1.27亿","8629.63万","4037.04万","三季报","2020-02-26 16:59:10","300645"
"2019-09-30","2.38亿","2.38亿","8042.16万","1.58亿","三季报","2020-02-26 16:59:13","300647"
"2019-09-30","1.35亿","1.35亿","6004.13万","7535.87万","三季报","2020-02-26 16:59:15","300648"
"2019-09-30","1.28亿","1.28亿","3200.00万","9600.00万","三季报","2020-02-26 16:59:18","300649"
"2019-09-30","1.07亿","1.07亿","4577.35万","6157.81万","三季报","2020-02-26 16:59:22","300650"
"2019-09-30","1.29亿","1.29亿","4475.73万","8398.95万","三季报","2020-02-26 16:59:20","300651"
"2019-09-30","8800.00万","8800.00万","2952.22万","5847.78万","三季报","2020-02-26 16:59:29","300652"
"2019-09-30","8000.00万","8000.00万","4328.00万","3672.00万","三季报","2020-02-26 16:59:24","300653"
"2019-09-30","1.40亿","1.40亿","6554.15万","7448.35万","三季报","2020-02-26 16:59:31","300654"
"2019-09-30","1.51亿","1.51亿","8239.96万","6902.64万","三季报","2020-02-26 16:59:34","300655"
"2019-09-30","9900.00万","9900.00万","5113.62万","4786.38万","三季报","2020-02-26 16:59:39","300656"
"2019-09-30","2.07亿","2.07亿","1.12亿","9548.28万","三季报","2020-02-26 16:59:42","300657"
"2019-09-30","1.52亿","1.52亿","4200.00万","1.10亿","三季报","2020-02-26 16:59:49","300658"
"2019-09-30","1.33亿","1.33亿","6500.11万","6783.19万","三季报","2020-02-26 16:59:47","300659"
"2019-09-30","2.59亿","2.59亿","6368.04万","1.96亿","三季报","2020-02-26 16:59:54","300660"
"2019-09-30","1.03亿","1.03亿","5548.80万","4795.05万","三季报","2020-02-26 16:59:50","300661"
"2019-09-30","1.80亿","1.80亿","9060.77万","8939.23万","三季报","2020-02-26 16:59:56","300662"
"2019-09-30","3.02亿","3.02亿","1.85亿","1.17亿","三季报","2020-02-26 16:59:55","300663"
"2019-09-30","4.80亿","4.80亿","3.36亿","1.44亿","三季报","2020-02-26 16:59:58","300664"
"2019-09-30","1.22亿","1.22亿","7292.65万","4867.35万","三季报","2020-02-26 17:00:15","300665"
"2019-09-30","2.19亿","2.19亿","9385.17万","1.25亿","三季报","2020-02-26 16:59:59","300666"
"2019-09-30","1.04亿","1.04亿","5377.42万","5022.58万","三季报","2020-02-26 17:00:05","300667"
"2019-09-30","1.06亿","1.06亿","4461.14万","6174.11万","三季报","2020-02-26 17:00:09","300668"
"2019-11-05","8542.45万","8542.45万","2555.00万","5987.45万","股权激励","2020-02-26 17:00:20","300669"
"2019-09-30","2.92亿","2.92亿","1.40亿","1.51亿","三季报","2020-02-26 17:00:25","300670"
"2019-09-30","1.42亿","1.42亿","7861.77万","6327.23万","三季报","2020-02-26 17:00:28","300671"
"2019-09-30","1.80亿","1.80亿","1.10亿","7045.06万","三季报","2020-02-26 17:00:39","300672"
"2019-10-17","1.47亿","1.47亿","4669.70万","9991.00万","激励股份上市","2020-02-26 17:00:34","300673"
"2019-11-07","4.00亿","4.00亿","2.76亿","1.24亿","限售股份上市","2020-02-26 17:00:41","300674"
"2019-09-30","1.47亿","1.47亿","8066.67万","6600.00万","三季报","2020-02-26 17:00:43","300675"
"2019-09-30","4.00亿","4.00亿","2.45亿","1.56亿","三季报","2020-02-26 17:00:48","300676"
"2019-09-30","1.98亿","1.98亿","1.13亿","8560.06万","三季报","2020-02-26 17:00:57","300677"
"2019-09-30","1.80亿","1.80亿","1.07亿","7287.30万","三季报","2020-02-26 17:00:51","300678"
"2019-09-30","2.81亿","2.81亿","1.33亿","1.47亿","三季报","2020-02-26 17:01:11","300679"
"2019-09-30","7431.27万","7431.27万","4144.68万","3286.59万","三季报","2020-02-26 17:01:00","300680"
"2019-09-30","7560.00万","7560.00万","1890.00万","5670.00万","三季报","2020-02-26 17:01:06","300681"
"2019-09-30","6.80亿","6.80亿","1.64亿","5.16亿","三季报","2020-02-26 17:01:23","300682"
"2019-09-30","1.03亿","1.03亿","4745.00万","5590.51万","三季报","2020-02-26 17:01:17","300683"
"2019-09-30","2.52亿","2.52亿","9812.16万","1.54亿","三季报","2020-02-26 17:01:29","300684"
"2019-09-30","1.47亿","1.47亿","9110.16万","5610.44万","三季报","2020-02-26 17:01:30","300685"
"2019-09-30","2.04亿","2.04亿","8807.22万","1.16亿","三季报","2020-02-26 17:01:33","300686"
"2019-11-14","2.18亿","2.18亿","9443.21万","1.23亿","激励股份上市","2020-02-26 17:01:38","300687"
"2019-09-30","9520.00万","9520.00万","5115.41万","4404.59万","三季报","2020-02-26 17:01:40","300688"
"2019-09-30","6800.00万","6800.00万","1904.00万","4896.00万","三季报","2020-02-26 17:01:44","300689"
"2019-09-30","1.11亿","1.11亿","5222.69万","5871.71万","三季报","2020-02-26 17:01:48","300690"
"2019-11-29","2.25亿","2.25亿","9727.80万","1.28亿","注销回购股份","2020-02-26 17:01:54","300691"
"2019-09-30","1.60亿","1.60亿","9700.50万","6300.00万","三季报","2020-02-26 17:01:50","300692"
"2019-09-30","1.37亿","1.37亿","7042.05万","6642.99万","三季报","2020-02-26 17:01:55","300693"
"2019-10-15","2.15亿","2.15亿","1.34亿","8119.77万","限售股份上市","2020-02-26 17:02:00","300694"
"2019-09-30","6667.77万","6667.77万","1667.77万","5000.00万","三季报","2020-02-26 17:02:04","300695"
"2019-09-30","1.19亿","1.19亿","4917.97万","7002.03万","三季报","2020-02-26 17:02:03","300696"
"2019-09-30","2.08亿","2.08亿","5200.00万","1.56亿","三季报","2020-02-26 17:02:08","300697"
"2019-09-30","1.34亿","1.34亿","4211.98万","9188.02万","三季报","2020-02-26 17:02:09","300698"
"2019-09-30","5.18亿","5.18亿","3.22亿","1.97亿","三季报","2020-02-26 17:02:16","300699"
"2019-09-30","8240.03万","8240.03万","4430.18万","3809.85万","三季报","2020-02-26 17:02:13","300700"
"2019-09-30","1.20亿","1.20亿","3687.49万","8312.51万","三季报","2020-02-26 17:02:19","300701"
"2019-09-30","1.82亿","1.82亿","5305.71万","1.29亿","三季报","2020-02-26 17:02:25","300702"
"2019-09-30","1.83亿","1.83亿","9908.44万","8346.60万","三季报","2020-02-26 17:02:29","300703"
"2019-09-30","2.35亿","2.35亿","9905.92万","1.36亿","三季报","2020-02-26 17:02:26","300705"
"2019-09-30","1.41亿","1.41亿","6177.86万","7934.14万","三季报","2020-02-26 17:02:34","300706"
"2019-09-30","1.57亿","1.57亿","7719.42万","8000.58万","三季报","2020-02-26 17:02:35","300707"
"2019-09-30","2.59亿","2.59亿","8748.12万","1.72亿","三季报","2020-02-26 17:02:39","300708"
"2019-09-30","8875.37万","8875.37万","5658.14万","3217.23万","三季报","2020-02-26 17:02:40","300709"
"2019-09-30","6861.40万","6861.40万","3352.40万","3509.00万","三季报","2020-02-26 17:02:44","300710"
"2019-09-30","1.73亿","1.73亿","5576.04万","1.17亿","三季报","2020-02-26 17:02:45","300711"
"2019-09-30","1.82亿","1.82亿","7849.92万","1.04亿","三季报","2020-02-26 17:02:46","300712"
"2019-09-30","1.43亿","1.43亿","6422.38万","7921.37万","三季报","2020-02-26 17:02:52","300713"
"2019-09-30","1.32亿","1.32亿","3870.00万","9313.30万","三季报","2020-02-26 17:02:54","300715"
"2019-09-30","1.60亿","1.60亿","9477.00万","6525.00万","三季报","2020-02-26 17:02:55","300716"
"2019-09-30","1.02亿","1.02亿","4249.60万","5990.40万","三季报","2020-02-26 17:02:56","300717"
"2019-09-30","1.98亿","1.98亿","4950.00万","1.49亿","三季报","2020-02-26 17:03:01","300718"
"2019-10-31","2.54亿","2.54亿","1.31亿","1.24亿","注销回购股份","2020-02-26 17:03:07","300719"
"2019-09-30","1.08亿","1.08亿","4180.68万","6619.32万","三季报","2020-02-26 17:03:09","300720"
"2019-11-14","8058.50万","8058.50万","4200.80万","3857.70万","股权激励","2020-02-26 17:03:12","300721"
"2019-09-30","1.12亿","1.12亿","2800.00万","8400.00万","三季报","2020-02-26 17:03:14","300722"
"2019-10-28","1.61亿","1.61亿","4632.47万","1.15亿","注销回购股份","2020-02-26 17:03:22","300723"
"2019-09-30","3.20亿","3.20亿","1.70亿","1.50亿","三季报","2020-02-26 17:03:19","300724"
"2019-10-29","1.45亿","1.45亿","9728.44万","4750.51万","股权激励","2020-02-26 17:03:27","300725"
"2019-09-30","4.00亿","4.00亿","1.08亿","2.92亿","三季报","2020-02-26 17:03:31","300726"
"2019-09-30","1.27亿","1.27亿","3859.00万","8829.00万","三季报","2020-02-26 17:03:37","300727"
"2019-10-15","8723.08万","8723.08万","2515.94万","6207.14万","注销回购股份","2020-02-26 17:03:48","300729"
"2019-12-05","1.58亿","1.58亿","8436.96万","7363.86万","限售股份上市","2020-02-26 17:03:42","300730"
"2019-10-23","1.25亿","1.25亿","8222.44万","4264.22万","注销回购股份","2020-02-26 17:03:43","300731"
"2019-09-30","1.92亿","1.92亿","1.18亿","7381.90万","三季报","2020-02-26 17:03:51","300732"
"2019-09-30","1.60亿","1.60亿","6783.75万","9216.25万","三季报","2020-02-26 17:04:02","300733"
"2019-09-30","4.61亿","4.61亿","1.66亿","2.95亿","三季报","2020-02-26 17:03:52","300735"
"2019-10-17","1.31亿","1.31亿","7997.74万","5059.48万","注销回购股份","2020-02-26 17:03:55","300736"
"2019-09-30","6.08亿","6.08亿","2.98亿","3.09亿","三季报","2020-02-26 17:03:57","300737"
"2019-09-30","1.17亿","1.17亿","6025.68万","5722.20万","三季报","2020-02-26 17:04:04","300738"
"2019-09-30","2.77亿","2.77亿","7020.00万","2.07亿","三季报","2020-02-26 17:04:14","300739"
"2019-09-30","4.11亿","4.11亿","2.24亿","1.88亿","三季报","2020-02-26 17:04:11","300740"
"2019-09-30","6.16亿","6.16亿","1.16亿","5.00亿","三季报","2020-02-26 17:04:29","300741"
"2019-09-30","7849.86万","7849.86万","4296.08万","3553.77万","三季报","2020-02-26 17:04:35","300742"
"2019-09-30","9815.70万","9815.70万","5461.75万","4353.95万","三季报","2020-02-26 17:04:41","300743"
"2019-09-30","1.15亿","1.15亿","6421.85万","5029.38万","三季报","2020-02-26 17:04:39","300745"
"2019-09-30","2.26亿","2.26亿","6302.50万","1.63亿","三季报","2020-02-26 17:04:46","300746"
"2019-09-30","1.92亿","1.92亿","9840.81万","9359.19万","三季报","2020-02-26 17:04:51","300747"
"2019-09-30","4.13亿","4.13亿","2.55亿","1.59亿","三季报","2020-02-26 17:04:58","300748"
"2019-12-10","2.05亿","2.05亿","8626.77万","1.19亿","限售股份上市","2020-02-26 17:05:03","300749"
"2019-09-30","22.08亿","22.08亿","12.03亿","10.06亿","三季报","2020-02-26 17:05:05","300750"
"2019-11-11","5200.00万","5200.00万","2891.89万","2308.11万","限售股份上市","2020-02-26 17:05:04","300751"
"2019-09-30","1.16亿","1.16亿","2906.45万","8719.34万","三季报","2020-02-26 17:05:15","300752"
"2019-12-13","8080.00万","8080.00万","3823.20万","4256.80万","限售股份上市","2020-02-26 17:05:20","300753"
"2019-09-30","2.32亿","2.32亿","5774.65万","1.74亿","三季报","2020-02-26 17:05:25","300755"
"2019-09-30","7200.00万","7200.00万","1800.00万","5400.00万","三季报","2020-02-26 17:05:31","300756"
"2019-09-30","1.04亿","1.04亿","2600.00万","7800.00万","三季报","2020-02-26 17:05:38","300757"
"2019-09-30","1.07亿","1.07亿","2668.00万","8000.00万","三季报","2020-02-26 17:05:44","300758"
"2019-09-30","6.56亿","6.56亿","6563.00万","5.91亿","三季报","2020-02-26 17:05:49","300759"
"2019-10-16","12.16亿","12.16亿","4.99亿","7.17亿","限售股份上市","2020-02-26 17:05:55","300760"
"2019-09-30","4.04亿","4.04亿","4128.00万","3.63亿","三季报","2020-02-26 17:05:59","300761"
"2019-09-30","1.33亿","1.33亿","3336.00万","1.00亿","三季报","2020-02-26 17:06:00","300762"
"2019-09-30","8000.00万","8000.00万","2000.00万","6000.00万","三季报","2020-02-26 17:06:03","300763"
"2019-09-30","2.00亿","2.00亿","5000.00万","1.50亿","三季报","2020-02-26 17:06:09","300765"
"2019-09-30","4.00亿","4.00亿","4010.00万","3.60亿","三季报","2020-02-26 17:06:05","300766"
"2019-09-30","8000.00万","8000.00万","2000.00万","6000.00万","三季报","2020-02-26 17:06:08","300767"
"2019-09-30","4.00亿","4.00亿","4001.00万","3.60亿","三季报","2020-02-26 17:06:12","300768"
"2019-09-30","4274.57万","4274.57万","1069.00万","3205.57万","三季报","2020-02-26 17:06:17","300769"
"2019-09-30","1.28亿","1.28亿","3210.00万","9626.56万","三季报","2020-02-26 17:06:18","300770"
"2019-09-30","1.00亿","1.00亿","2500.00万","7500.00万","三季报","2020-02-26 17:06:24","300771"
