pid,股票代码,职务,薪酬,直接持股数,高管类型
37555,603700,独立董事,5万,-,董事会
3655,603700,职工监事,29.44万,25.81万,监事会
49791,603700,监事,93.08万,75.12万,监事会
5213,603700,董事会秘书,-,-,监事会
49393,603701,董事,23.64万,131万,董事会
45258,603701,董事,23.7万,114.8万,董事会
50062,603701,独立董事,7万,-,董事会
5970,603701,监事会主席,23.57万,76.14万,监事会
31932,603701,"董事长,董事",39.18万,203.1万,董事会
4062,603701,"名誉董事长,董事",5.67万,1331万,董事会
36399,603701,董事,37.46万,668.6万,董事会
6175,603701,独立董事,7万,-,董事会
17493,603701,董事,25.37万,97.02万,董事会
29046,603701,副总经理,23.69万,106.6万,监事会
41108,603701,副总经理,23.55万,119.7万,监事会
30946,603701,副总经理,23.57万,112.9万,监事会
41960,603701,副总经理,-,1.742万,监事会
32,603701,副总经理,23.62万,106.6万,监事会
6119,603701,副总经理,23.61万,112.9万,监事会
54037,603701,职工监事,5.53万,-,监事会
7645,603701,财务负责人,25.11万,37.8万,监事会
28951,603701,独立董事,7万,-,董事会
44138,603701,监事,8000,-,监事会
1885,603703,董事,-,-,董事会
28556,603703,独立董事,7.14万,-,董事会
23807,603703,"董事长,董事",30.13万,3710万,董事会
12412,603703,董事,-,700万,董事会
4106,603703,董事,44.08万,18.75万,董事会
4542,603703,独立董事,7.14万,-,董事会
49486,603703,财务总监,53.94万,22万,监事会
1538,603703,董事,26.53万,713万,董事会
42130,603703,监事会主席,9.93万,1.275万,监事会
32986,603703,独立董事,7.14万,-,董事会
17564,603703,监事,12.95万,-,监事会
25530,603703,董事,-,-,董事会
36559,603703,监事,-,-,监事会
52476,603706,监事,11.7万,8万,监事会
11370,603706,独立董事,1.25万,-,董事会
54178,603706,董事会秘书,17.4万,708.7万,监事会
44793,603706,"董事长,董事",44.32万,5250万,董事会
21818,603706,职工监事,5.92万,-,监事会
35912,603706,监事会主席,17万,18.33万,监事会
14504,603706,董事,21.17万,42.09万,董事会
19611,603706,董事,18.7万,21万,董事会
40541,603706,"副董事长,董事",35.2万,87.66万,董事会
41497,603706,董事,16.9万,15万,董事会
25756,603706,董事,20.23万,24.33万,董事会
34753,603706,独立董事,3万,-,董事会
29452,603706,独立董事,3万,-,董事会
8585,603707,监事会主席,20万,-,监事会
27030,603707,副总经理,48.8万,7.61万,监事会
15155,603707,"董事长,董事",134万,1.12亿,董事会
12246,603707,监事,-,-,监事会
30182,603707,董事,-,-,董事会
35764,603707,独立董事,8万,-,董事会
3405,603707,董事,-,2.001亿,董事会
32147,603707,独立董事,8万,-,董事会
21839,603707,监事,-,-,监事会
31545,603707,董事,125万,3831万,董事会
28854,603708,副总经理,65万,-,监事会
10238,603708,董事,170万,-,董事会
3695,603708,独立董事,-,-,董事会
15168,603708,董事会秘书,21.78万,-,监事会
20403,603708,财务总监,30万,-,监事会
43291,603708,监事会主席,75万,-,监事会
50161,603708,副总经理,39.93万,-,监事会
51035,603708,董事,17.9万,-,董事会
31256,603708,"董事长,董事",195万,-,董事会
5282,603708,董事,-,-,董事会
46452,603708,职工监事,20万,-,监事会
36129,603708,副总经理,50万,-,监事会
51834,603708,监事,15万,-,监事会
19865,603708,独立董事,-,-,董事会
35996,603708,独立董事,-,-,董事会
955,603709,独立董事,1.26万,-,董事会
14965,603709,董事会秘书,-,-,监事会
43559,603709,董事,48.53万,6万,董事会
2703,603709,"董事长,董事",96.61万,2340万,董事会
12998,603709,董事,85.61万,54万,董事会
9455,603709,监事会主席,24.6万,-,监事会
53216,603709,独立董事,1.26万,-,董事会
19507,603709,董事,-,-,董事会
48626,603709,监事,4.62万,-,监事会
53658,603709,监事,16.43万,-,监事会
27225,603709,独立董事,5.04万,-,董事会
16360,603711,监事,66.15万,19.19万,监事会
9245,603711,职工监事,20.58万,-,监事会
33966,603711,董事,45.83万,73.5万,董事会
24300,603711,监事会主席,-,-,监事会
48017,603711,独立董事,-,-,董事会
44941,603711,独立董事,-,-,董事会
53221,603711,独立董事,-,-,董事会
38557,603711,"副董事长,董事",61.95万,3600万,董事会
15675,603711,"董事长,董事",62.17万,2.36亿,董事会
8622,603711,董事,64.81万,823万,董事会
10809,603711,董事,33.22万,50万,董事会
48012,603711,董事,-,2880万,董事会
5082,603712,独立董事,12万,-,董事会
2100,603712,董事,-,-,董事会
46762,603712,独立董事,12万,-,董事会
42426,603712,董事,-,-,董事会
20228,603712,董事,91.65万,156.8万,董事会
8532,603712,"副董事长,董事",-,-,董事会
26774,603712,监事会主席,73.32万,403.2万,监事会
9953,603712,副总经理,73.32万,156.8万,监事会
33322,603712,职工监事,73.32万,156.8万,监事会
31627,603712,董事,-,-,董事会
28374,603712,监事,-,-,监事会
36867,603712,独立董事,12万,-,董事会
42770,603712,"董事长,董事",91.65万,806.4万,董事会
18933,603712,监事,-,-,监事会
15278,603712,副总经理,101.8万,156.8万,监事会
18239,603712,董事,91.59万,-,董事会
48814,603712,副总经理,73.32万,806.4万,监事会
8014,603712,董事会秘书,91.19万,-,监事会
24573,603712,独立董事,12万,-,董事会
5250,603713,董事,45.42万,-,董事会
19979,603713,独立董事,8万,-,董事会
28740,603713,独立董事,8万,-,董事会
46850,603713,独立董事,8万,-,董事会
17102,603713,董事,-,-,董事会
5019,603713,监事,27.72万,-,监事会
36786,603713,监事会主席,28.62万,-,监事会
46971,603713,副总经理,46.04万,-,监事会
27490,603713,副总经理,50.23万,-,监事会
3433,603713,职工监事,27.72万,-,监事会
22343,603713,"董事会秘书,财务总监",49.2万,-,监事会
34640,603713,董事,34.38万,-,董事会
49957,603713,"董事长,董事",115.3万,4373万,董事会
2990,603716,副总经理,102万,32.29万,监事会
12341,603716,董事,60万,14.83万,董事会
31663,603716,"董事会秘书,副总经理",8.33万,-,监事会
10192,603716,独立董事,3.5万,-,董事会
38925,603716,独立董事,-,-,董事会
49340,603716,独立董事,3.5万,-,董事会
16826,603716,监事会主席,-,-,监事会
36588,603716,董事,-,-,董事会
9872,603716,"董事长,董事",60万,963.4万,董事会
21216,603716,董事,70.2万,1233万,董事会
885,603716,职工监事,-,-,监事会
1048,603716,副总经理,70万,5.66万,监事会
5624,603716,副总经理,60万,4.82万,监事会
27326,603716,董事,77万,9.722万,董事会
16411,603716,监事,-,-,监事会
39224,603716,董事,55.8万,10.58万,董事会
50866,603716,副总经理,100万,3.61万,监事会
30320,603717,董事,-,-,董事会
26853,603717,监事会主席,21.38万,-,监事会
13397,603717,独立董事,-,-,董事会
37279,603717,"副董事长,董事",47.43万,5739万,董事会
10509,603717,独立董事,-,-,董事会
33125,603717,副总裁,-,-,监事会
12425,603717,职工监事,-,-,监事会
6399,603717,董事,127.1万,-,董事会
24843,603717,联席总裁,-,-,监事会
4057,603717,独立董事,-,-,董事会
50574,603717,董事,-,-,董事会
38531,603717,董事,-,-,董事会
25937,603717,董事会秘书,-,-,监事会
45689,603717,"董事长,董事",50万,6355万,董事会
28926,603717,监事,-,-,监事会
32353,603717,"副总裁,财务总监",82万,-,监事会
42353,603718,副总裁,64.44万,12.68万,监事会
37303,603718,总裁,-,-,监事会
41887,603718,独立董事,6万,-,董事会
21332,603718,职工监事,15.1万,36.3万,监事会
19577,603718,董事,-,845.3万,董事会
52345,603718,"董事长,董事",41.84万,1617万,董事会
26775,603718,董事,46.92万,143.8万,董事会
19863,603718,董事,-,2943万,董事会
5957,603718,独立董事,6万,-,董事会
52936,603718,"董事会秘书,副总裁",25.94万,-,监事会
20188,603718,监事会主席,24.62万,-,监事会
48703,603718,监事,31.44万,-,监事会
46110,603718,董事,29.54万,845.3万,董事会
27618,603718,独立董事,6万,-,董事会
10488,603718,董事,-,-,董事会
29595,603718,"副总裁,财务负责人",35.69万,-,监事会
46937,603721,副总经理,115.5万,-,监事会
43045,603721,"副董事长,董事",-,-,董事会
40587,603721,董事,159.8万,-,董事会
5513,603721,副总经理,134.5万,-,监事会
46521,603721,董事,-,-,董事会
28719,603721,董事,122万,-,董事会
5403,603721,独立董事,-,-,董事会
49737,603721,职工监事,29.47万,-,监事会
24346,603721,财务负责人,39.71万,-,监事会
16263,603721,监事会主席,-,-,监事会
2879,603721,独立董事,-,-,董事会
11486,603721,"董事长,董事",-,-,董事会
30447,603721,副总经理,84.9万,-,监事会
53044,603721,董事,-,-,董事会
50064,603721,监事,-,-,监事会
10452,603721,副总经理,-,-,监事会
22692,603721,副总经理,95.87万,-,监事会
39146,603721,独立董事,-,-,董事会
17739,603722,财务负责人,14.11万,-,监事会
29505,603722,董事,44.62万,235万,董事会
23819,603722,董事,25.91万,1000万,董事会
24512,603722,董事会秘书,15.59万,27万,监事会
42631,603722,董事,30.23万,92万,董事会
11924,603722,监事会主席,9.68万,-,监事会
35688,603722,"董事长,董事",44.23万,2430万,董事会
39884,603722,职工监事,13.87万,-,监事会
18501,603722,独立董事,-,-,董事会
30796,603722,独立董事,-,-,董事会
291,603722,监事,-,-,监事会
12035,603722,董事,-,-,董事会
30417,603725,职工监事,-,-,监事会
46946,603725,"董事长,董事",41.18万,6311万,董事会
39519,603725,独立董事,-,-,董事会
30381,603725,董事,34.77万,68.17万,董事会
27634,603725,独立董事,-,-,董事会
22498,603725,"副董事长,董事",25.41万,206.5万,董事会
1604,603725,董事,2.6万,1072万,董事会
32185,603725,董事,32.3万,834.1万,董事会
34764,603725,监事,-,-,监事会
32236,603725,董事,35.29万,74.74万,董事会
9816,603725,独立董事,-,-,董事会
5886,603725,监事会主席,37.98万,111.3万,监事会
52124,603726,技术总监,67.98万,28万,监事会
12183,603726,职工监事,17.79万,-,监事会
30864,603726,独立董事,6万,-,董事会
37953,603726,董事,65.67万,28万,董事会
31711,603726,董事,26.43万,1631万,董事会
19509,603726,董事,26.43万,140万,董事会
39727,603726,监事会主席,53.91万,7万,监事会
34478,603726,职工监事,17.74万,-,监事会
14790,603726,独立董事,6万,-,董事会
25276,603726,独立董事,6万,-,董事会
31495,603726,"董事会秘书,副总经理",49.68万,28万,监事会
15810,603726,董事,43.56万,430.4万,董事会
3913,603726,"副董事长,董事",123.8万,140万,董事会
1314,603726,"董事长,董事",26.43万,7317万,董事会
8815,603726,财务总监,49.68万,28万,监事会
10111,603727,总工程师,63.32万,-,监事会
19171,603727,独立董事,2200,-,董事会
44003,603727,职工监事,44.35万,-,监事会
36770,603727,副总经理,63.52万,-,监事会
46467,603727,董事,65.21万,-,董事会
17693,603727,"董事长,董事",71.57万,-,董事会
13074,603727,"副董事长,董事",21.19万,-,董事会
54196,603727,董事,-,-,董事会
37547,603727,独立董事,2200,-,董事会
45583,603727,监事,36.85万,-,监事会
3682,603727,独立董事,2200,-,董事会
52324,603727,"董事会秘书,副总经理",57.71万,-,监事会
51879,603727,监事会主席,53.53万,-,监事会
27645,603727,财务总监,50.38万,-,监事会
36060,603727,董事,66.53万,-,董事会
31016,603727,董事,57.48万,-,董事会
1653,603728,董事,-,-,董事会
28991,603728,董事,66.7万,-,董事会
42345,603728,董事,57.24万,-,董事会
23306,603728,"董事长,董事",110.8万,-,董事会
7441,603728,独立董事,4.95万,-,董事会
47370,603728,独立董事,5000,-,董事会
36905,603728,董事,-,-,董事会
19816,603728,董事会秘书,43.09万,-,监事会
13907,603728,董事,71.66万,-,董事会
27978,603728,监事,-,-,监事会
7576,603728,监事会主席,-,-,监事会
20620,603728,职工监事,64.95万,-,监事会
44387,603728,独立董事,5000,-,董事会
10944,603729,副总经理,53.76万,3.5万,监事会
15038,603729,"董事长,董事",92.14万,-,董事会
43896,603729,监事,-,4.2万,监事会
40916,603729,"董事会秘书,财务总监",-,-,监事会
21142,603729,独立董事,7万,-,董事会
23572,603729,董事,53.49万,2.8万,董事会
25213,603729,监事会主席,28.76万,2.8万,监事会
34175,603729,职工监事,25.16万,2.1万,监事会
22534,603729,董事,44.23万,3069万,董事会
39242,603729,副总裁,40.56万,-,高管
5495,603729,独立董事,7万,-,董事会
25126,603729,副总经理,26.05万,7000,监事会
35539,603730,董事,89.88万,184.6万,董事会
11221,603730,"副董事长,董事",98.8万,3676万,董事会
2974,603730,董事,35.04万,11.57万,董事会
46612,603730,"董事长,董事",101.6万,6079万,董事会
35372,603730,独立董事,8万,-,董事会
1627,603730,董事,29.25万,161.6万,董事会
2595,603730,监事会主席,21.84万,597.1万,监事会
17809,603730,副总裁,101.4万,-,监事会
43038,603730,"董事会秘书,财务总监",88.49万,108万,监事会
18469,603730,董事,36.66万,849.4万,董事会
14232,603730,监事,31.46万,28万,监事会
23804,603730,独立董事,8万,-,董事会
29304,603730,职工监事,22.36万,67.2万,监事会
37913,603730,独立董事,8万,-,董事会
27306,603733,独立董事,-,-,董事会
19425,603733,监事会主席,-,-,监事会
41164,603733,监事,29.7万,-,监事会
993,603733,职工监事,20万,-,监事会
27535,603733,副总经理,30万,-,监事会
50141,603733,副总经理,30万,-,监事会
20991,603733,董事,38万,-,董事会
36969,603733,"副董事长,董事",47.4万,-,董事会
26097,603733,"董事长,董事",47.6万,-,董事会
1776,603733,董事,-,1000万,董事会
30038,603733,董事会秘书,20万,-,监事会
14819,603733,独立董事,6万,-,董事会
31758,603733,独立董事,6万,-,董事会
49886,603737,监事会主席,36.84万,1.82万,监事会
26267,603737,独立董事,15万,-,董事会
8259,603737,董事,157.4万,9.81万,董事会
18653,603737,独立董事,-,-,董事会
53520,603737,董事,22.82万,59.33万,董事会
38288,603737,副总经理,182.4万,63.81万,监事会
36679,603737,独立董事,15万,-,董事会
31380,603737,"董事长,董事",151.6万,1.229亿,董事会
11714,603737,董事,110.9万,5.889万,董事会
32196,603737,监事,-,-,监事会
45835,603737,监事,40.41万,-,监事会
38097,603737,副总经理,105.5万,6.77万,监事会
49263,603738,监事,8.73万,-,监事会
10192,603738,独立董事,6.06万,-,董事会
32658,603738,"董事会秘书,副总经理",22.01万,-,监事会
20361,603738,"董事长,董事",51.4万,6270万,董事会
21308,603738,财务总监,21.65万,-,监事会
22583,603738,独立董事,4.04万,-,董事会
10098,603738,董事,-,-,董事会
49556,603738,职工监事,5.82万,-,监事会
45297,603738,副总经理,-,-,监事会
34571,603738,董事,20.98万,142.8万,董事会
3908,603738,董事,21.43万,190.4万,董事会
50343,603738,独立董事,4.04万,-,董事会
8654,603738,监事会主席,20.65万,-,监事会
35059,603739,财务总监,61.45万,40万,监事会
54251,603739,监事会主席,33.4万,14.5万,监事会
27363,603739,董事会秘书,42.6万,8万,监事会
40145,603739,董事,30万,-,董事会
12742,603739,监事,44.85万,23.2万,监事会
28933,603739,独立董事,6万,-,董事会
39247,603739,董事,54.2万,60万,董事会
20770,603739,独立董事,6万,-,董事会
16239,603739,监事,-,-,监事会
38447,603739,独立董事,6万,-,董事会
